temperature,humidity,distance_km,product_type,category,category_label,initial_shelf_life,packaging_quality,spoilage_days,spoilage_risk
12.6,75.1,212.5,banana,normal,1,13,1,7.4,0
13.8,60.3,269.5,milk,fragile,2,1,1,0.5,0
10.1,65.9,86.5,potato,hardy,0,28,3,34.4,0
12.6,37.6,150.2,berries,fragile,2,2,2,3.2,0
13.1,58.4,256.7,leafy_vegetables,fragile,2,3,3,0.5,1
24.5,31.3,31.9,tomato,normal,1,11,3,13.4,0
21.9,53.1,97.3,berries,fragile,2,1,3,1.4,0
26.4,34.5,259.5,banana,normal,1,5,2,0.5,1
35.8,34.4,260.4,apple,hardy,0,30,1,14.6,0
21.0,52.1,140.9,tomato,normal,1,7,1,2.3,0
12.1,94.6,148.4,carrot,normal,1,10,2,5.6,0
37.2,75.7,230.8,berries,fragile,2,4,3,0.5,1
34.0,71.5,269.6,milk,fragile,2,1,2,0.5,0
7.7,72.4,158.4,onion,hardy,0,16,1,15.8,0
24.1,92.0,55.8,berries,fragile,2,1,2,0.5,0
5.3,41.8,99.8,carrot,normal,1,12,2,18.9,0
22.5,42.4,166.3,leafy_vegetables,fragile,2,5,2,0.5,1
7.0,85.7,288.2,milk,fragile,2,3,1,0.5,1
36.0,53.7,194.7,berries,fragile,2,3,1,0.5,1
36.3,77.1,140.1,apple,hardy,0,26,2,11.2,0
33.5,48.9,297.4,tomato,normal,1,12,1,0.5,1
9.6,81.8,213.2,milk,fragile,2,4,3,1.4,0
8.1,72.6,273.5,carrot,normal,1,15,1,9.9,0
23.7,68.8,125.3,apple,hardy,0,28,1,20.4,0
31.1,73.6,193.4,banana,normal,1,6,3,0.5,1
31.8,91.0,128.8,milk,fragile,2,5,3,0.5,1
37.2,89.0,158.6,potato,hardy,0,16,2,0.5,1
9.2,42.0,286.4,carrot,normal,1,10,2,8.7,0
36.3,58.8,198.3,leafy_vegetables,fragile,2,4,1,0.5,1
13.8,89.2,120.1,banana,normal,1,13,2,9.7,0
39.4,62.7,137.3,onion,hardy,0,24,1,9.1,0
29.8,72.9,35.2,berries,fragile,2,4,3,0.5,1
24.9,72.7,139.2,potato,hardy,0,24,3,18.3,0
27.4,61.0,296.2,banana,normal,1,12,3,0.5,1
25.0,94.8,294.2,onion,hardy,0,25,3,7.9,0
22.2,84.7,143.1,carrot,normal,1,15,1,3.7,1
26.9,62.4,110.8,tomato,normal,1,10,1,1.8,1
34.2,78.9,138.7,banana,normal,1,6,1,0.5,1
23.9,67.5,181.2,milk,fragile,2,3,2,0.5,1
31.9,84.4,60.6,potato,hardy,0,25,2,13.9,0
39.0,82.5,108.9,potato,hardy,0,15,1,0.5,1
29.3,83.1,163.7,tomato,normal,1,5,2,0.5,1
6.9,70.1,205.8,banana,normal,1,5,2,0.9,1
15.6,48.0,259.5,leafy_vegetables,fragile,2,3,3,0.5,1
31.6,79.5,236.9,leafy_vegetables,fragile,2,3,3,0.5,1
11.2,74.3,159.6,berries,fragile,2,2,2,0.5,1
26.2,37.9,165.0,leafy_vegetables,fragile,2,5,1,0.5,1
6.0,43.7,130.3,onion,hardy,0,20,1,23.4,0
25.6,65.7,24.4,berries,fragile,2,5,1,1.8,0
31.5,53.5,221.7,potato,hardy,0,28,2,18.0,0
31.9,34.6,276.7,banana,normal,1,11,1,0.5,1
12.6,79.3,235.5,berries,fragile,2,3,3,0.5,1
26.0,67.1,12.7,tomato,normal,1,6,3,2.4,0
37.1,73.3,142.0,carrot,normal,1,15,1,0.5,1
7.1,36.2,12.3,potato,hardy,0,30,1,38.0,0
36.8,84.4,199.8,leafy_vegetables,fragile,2,3,3,0.5,1
8.7,49.0,166.0,banana,normal,1,10,2,12.8,0
24.3,46.3,112.0,tomato,normal,1,14,3,10.6,0
36.4,93.7,194.7,potato,hardy,0,18,2,0.5,1
8.9,70.8,220.1,onion,hardy,0,29,3,28.3,0
32.6,52.2,77.6,apple,hardy,0,22,3,14.2,0
29.2,44.3,184.8,banana,normal,1,7,2,0.5,1
27.7,70.2,246.4,potato,hardy,0,28,2,14.5,0
17.1,73.2,269.9,onion,hardy,0,20,1,8.5,0
18.4,89.2,83.9,berries,fragile,2,1,2,0.5,0
7.9,47.8,90.0,banana,normal,1,11,1,15.7,0
10.9,86.1,149.9,tomato,normal,1,12,1,9.4,0
17.2,61.4,225.9,leafy_vegetables,fragile,2,4,3,0.5,1
21.2,69.3,102.4,tomato,normal,1,15,1,10.2,0
22.3,56.6,76.4,onion,hardy,0,18,3,15.0,0
9.0,49.5,298.6,banana,normal,1,7,2,3.4,0
24.7,35.0,240.2,tomato,normal,1,9,3,4.0,0
36.8,86.8,138.1,carrot,normal,1,15,2,0.5,1
17.4,70.9,265.7,carrot,normal,1,5,3,0.5,1
11.3,78.8,62.1,milk,fragile,2,2,1,2.7,0
6.3,62.5,256.5,potato,hardy,0,19,1,12.6,0
18.9,74.2,267.4,potato,hardy,0,25,1,12.2,0
10.0,33.6,188.1,carrot,normal,1,5,3,7.5,0
37.7,79.1,237.1,onion,hardy,0,29,1,8.8,0
25.2,83.4,233.8,apple,hardy,0,27,1,15.0,0
24.3,49.2,87.0,berries,fragile,2,2,1,0.5,1
5.9,56.4,10.4,carrot,normal,1,9,1,16.4,0
29.7,78.2,206.7,potato,hardy,0,27,1,12.1,0
9.8,31.6,280.8,carrot,normal,1,9,1,5.3,0
9.1,51.8,96.5,milk,fragile,2,3,1,6.8,0
39.3,89.7,215.3,carrot,normal,1,14,2,0.5,1
12.8,58.8,230.7,carrot,normal,1,6,1,3.2,0
37.7,63.2,210.5,carrot,normal,1,12,1,0.5,1
34.2,41.5,48.6,tomato,normal,1,5,2,0.5,1
39.3,50.8,223.5,berries,fragile,2,3,2,0.5,1
22.9,83.5,284.1,apple,hardy,0,30,2,18.4,0
31.3,92.7,288.0,potato,hardy,0,16,3,2.0,1
39.1,44.4,142.3,tomato,normal,1,15,3,1.3,1
16.7,55.4,297.0,apple,hardy,0,15,2,7.9,0
34.1,70.4,12.2,potato,hardy,0,21,2,14.1,0
27.9,72.9,196.1,tomato,normal,1,7,3,0.5,1
38.6,34.4,129.2,onion,hardy,0,16,1,6.4,0
18.7,37.1,268.7,carrot,normal,1,8,3,3.0,0
17.6,71.6,276.7,tomato,normal,1,15,3,9.7,0
23.4,70.6,227.5,carrot,normal,1,5,1,0.5,1
17.4,94.8,130.9,milk,fragile,2,1,1,0.5,0
37.7,46.7,183.8,banana,normal,1,7,3,0.5,1
35.9,52.8,166.2,carrot,normal,1,13,2,0.5,1
39.7,79.2,251.2,tomato,normal,1,6,1,0.5,1
27.6,91.5,85.1,onion,hardy,0,28,3,19.8,0
20.4,48.7,46.5,leafy_vegetables,fragile,2,4,3,9.0,0
9.1,67.0,51.4,apple,hardy,0,29,1,33.9,0
30.4,75.5,168.6,banana,normal,1,8,3,0.5,1
18.3,90.4,75.6,potato,hardy,0,30,1,26.4,0
30.1,43.5,48.5,onion,hardy,0,17,3,13.7,0
7.0,43.4,143.6,potato,hardy,0,29,2,34.2,0
20.8,42.5,268.3,banana,normal,1,12,2,4.8,0
32.5,75.3,107.0,carrot,normal,1,6,2,0.5,1
15.4,68.0,132.5,tomato,normal,1,9,3,9.3,0
13.8,42.9,163.1,tomato,normal,1,14,3,17.6,0
39.6,58.6,195.2,tomato,normal,1,9,1,0.5,1
12.6,83.5,175.0,potato,hardy,0,21,3,17.8,0
20.7,48.2,43.1,berries,fragile,2,5,1,3.7,0
36.8,73.6,194.1,berries,fragile,2,5,3,0.5,1
17.2,67.9,261.3,milk,fragile,2,4,2,0.5,1
7.6,90.9,87.5,apple,hardy,0,23,2,26.2,0
20.0,51.2,194.0,banana,normal,1,13,2,11.5,0
35.1,53.4,98.1,milk,fragile,2,5,2,0.5,1
16.7,83.7,88.1,milk,fragile,2,2,3,1.7,0
38.7,85.7,18.9,tomato,normal,1,9,1,0.5,1
16.1,68.9,117.6,milk,fragile,2,2,1,0.5,1
17.7,75.0,5.3,potato,hardy,0,22,1,23.6,0
27.2,74.8,197.9,milk,fragile,2,2,3,0.5,1
38.5,67.7,204.9,banana,normal,1,14,2,0.5,1
27.0,81.3,52.3,apple,hardy,0,25,1,16.7,0
27.2,49.0,237.7,berries,fragile,2,5,1,0.5,1
39.3,81.7,212.6,tomato,normal,1,12,2,0.5,1
30.8,80.1,70.1,carrot,normal,1,8,1,0.5,1
28.0,57.0,189.7,milk,fragile,2,1,3,0.5,0
12.8,37.3,205.0,apple,hardy,0,19,2,19.3,0
13.5,42.6,151.2,banana,normal,1,14,1,13.9,0
13.5,68.6,265.3,milk,fragile,2,3,1,0.5,1
5.2,75.9,281.3,leafy_vegetables,fragile,2,3,2,0.5,1
31.1,90.3,194.4,onion,hardy,0,18,2,1.7,1
5.4,70.4,122.4,onion,hardy,0,28,3,30.9,0
21.3,78.7,54.0,tomato,normal,1,5,2,2.5,0
38.6,63.5,294.9,apple,hardy,0,21,2,1.2,1
8.4,81.6,247.7,carrot,normal,1,5,2,0.6,1
27.9,46.5,130.2,tomato,normal,1,9,1,1.7,1
38.1,43.4,115.3,berries,fragile,2,1,3,0.5,0
20.0,37.9,137.6,tomato,normal,1,15,1,12.4,0
24.4,45.9,106.8,carrot,normal,1,15,2,10.4,0
21.6,40.6,37.7,tomato,normal,1,9,2,11.0,0
18.5,75.6,4.0,berries,fragile,2,3,3,4.5,0
10.3,46.0,88.8,onion,hardy,0,25,2,28.8,0
22.7,72.3,286.9,potato,hardy,0,29,1,13.7,0
7.7,88.0,74.7,onion,hardy,0,25,1,27.1,0
34.6,56.4,235.1,apple,hardy,0,23,2,12.0,0
37.9,77.2,277.7,apple,hardy,0,29,3,9.0,0
13.9,40.2,208.1,apple,hardy,0,29,1,26.6,0
34.6,40.3,7.5,leafy_vegetables,fragile,2,3,1,0.5,1
28.6,79.0,74.5,tomato,normal,1,7,3,2.1,1
7.4,61.3,51.6,banana,normal,1,11,3,17.3,0
31.9,41.0,5.9,berries,fragile,2,3,3,3.6,0
37.4,53.0,217.6,berries,fragile,2,4,1,0.5,1
27.7,92.8,153.6,carrot,normal,1,11,3,0.5,1
20.1,52.0,37.7,onion,hardy,0,24,2,23.8,0
21.5,82.1,138.7,berries,fragile,2,5,1,0.5,1
25.0,34.5,166.3,berries,fragile,2,4,2,0.7,1
22.2,86.7,164.5,banana,normal,1,10,3,3.5,0
11.2,81.2,250.9,tomato,normal,1,15,3,11.3,0
20.4,74.2,33.4,onion,hardy,0,24,3,25.6,0
34.2,67.6,6.2,berries,fragile,2,2,3,0.5,1
33.5,31.7,135.7,leafy_vegetables,fragile,2,4,1,0.5,1
6.9,61.9,28.3,onion,hardy,0,23,3,35.0,0
29.3,89.6,218.0,milk,fragile,2,1,2,0.5,0
35.4,36.8,1.4,banana,normal,1,10,3,7.9,0
30.8,89.8,13.5,onion,hardy,0,16,2,8.3,0
30.4,40.7,157.7,berries,fragile,2,2,2,0.5,1
26.2,36.3,140.4,onion,hardy,0,23,3,20.7,0
38.3,93.9,196.4,apple,hardy,0,18,3,2.6,1
26.9,71.7,232.5,milk,fragile,2,3,3,0.5,1
12.4,42.2,141.9,potato,hardy,0,22,2,23.3,0
13.1,33.1,172.2,potato,hardy,0,26,1,25.2,0
32.3,46.6,45.9,apple,hardy,0,22,3,18.7,0
10.0,72.1,259.1,carrot,normal,1,13,3,9.0,0
38.4,57.0,236.9,banana,normal,1,6,1,0.5,1
33.8,72.1,87.7,berries,fragile,2,2,1,0.5,1
13.9,88.0,282.4,tomato,normal,1,12,3,7.0,0
35.5,63.2,170.0,milk,fragile,2,1,3,0.5,0
34.2,70.3,224.9,berries,fragile,2,3,2,0.5,1
32.7,60.4,204.4,carrot,normal,1,5,3,0.5,1
26.6,52.2,9.6,leafy_vegetables,fragile,2,1,2,1.1,0
36.0,47.5,73.9,leafy_vegetables,fragile,2,3,3,0.5,1
25.2,38.2,71.2,onion,hardy,0,22,3,25.6,0
10.3,33.8,262.1,berries,fragile,2,5,1,2.9,0
7.7,89.8,292.1,banana,normal,1,12,2,3.8,0
30.6,82.1,195.0,tomato,normal,1,7,2,0.5,1
15.4,58.7,94.9,banana,normal,1,11,2,12.8,0
31.7,77.8,244.5,berries,fragile,2,1,2,0.5,0
36.5,50.8,138.8,potato,hardy,0,19,1,8.8,0
24.1,84.1,161.7,potato,hardy,0,21,2,12.2,0
12.6,64.1,252.9,berries,fragile,2,1,1,0.5,0
33.2,46.1,112.5,milk,fragile,2,2,3,0.5,1
36.5,63.8,152.3,onion,hardy,0,22,2,9.2,0
23.5,82.2,65.4,tomato,normal,1,6,1,1.1,1
12.2,76.2,28.3,berries,fragile,2,3,2,8.8,0
36.8,57.1,95.0,banana,normal,1,7,3,0.5,1
22.3,68.2,109.5,berries,fragile,2,3,1,0.5,1
28.9,34.9,135.3,apple,hardy,0,30,2,22.3,0
6.6,88.6,162.7,leafy_vegetables,fragile,2,1,3,2.9,0
35.9,92.9,132.3,onion,hardy,0,17,1,0.5,1
34.1,79.2,156.0,milk,fragile,2,1,1,0.5,0
23.6,63.0,213.0,milk,fragile,2,5,1,0.5,1
7.7,37.9,232.2,tomato,normal,1,8,3,12.1,0
14.9,88.4,232.3,banana,normal,1,8,2,1.1,1
6.3,85.6,272.0,apple,hardy,0,24,1,15.9,0
7.8,80.0,43.3,berries,fragile,2,1,2,6.6,0
29.5,92.1,212.2,onion,hardy,0,21,2,6.2,1
6.2,83.8,86.1,apple,hardy,0,23,3,25.9,0
18.3,71.2,244.1,carrot,normal,1,11,3,3.1,1
28.3,73.6,270.4,milk,fragile,2,3,3,0.5,1
18.6,73.5,281.6,onion,hardy,0,21,3,12.7,0
25.7,65.1,128.8,milk,fragile,2,2,2,0.5,1
23.3,30.5,249.2,apple,hardy,0,22,3,15.7,0
17.7,90.8,258.9,berries,fragile,2,5,1,0.5,1
28.9,92.8,109.5,carrot,normal,1,9,3,0.5,1
38.3,73.2,282.6,milk,fragile,2,2,3,0.5,1
38.5,83.5,198.8,milk,fragile,2,2,2,0.5,1
22.8,74.7,293.7,onion,hardy,0,18,3,6.2,0
14.9,78.3,143.8,milk,fragile,2,2,1,0.5,1
35.6,63.5,219.0,berries,fragile,2,2,2,0.5,1
7.8,52.7,287.5,berries,fragile,2,4,3,4.9,0
39.0,93.6,141.9,onion,hardy,0,21,3,4.9,1
29.4,68.0,135.1,onion,hardy,0,21,2,12.4,0
26.8,68.3,291.2,carrot,normal,1,10,3,0.5,1
33.9,62.2,104.6,leafy_vegetables,fragile,2,2,3,0.5,1
34.8,49.2,3.3,carrot,normal,1,10,2,6.4,0
7.5,60.6,165.0,potato,hardy,0,15,1,14.6,0
16.8,43.8,169.0,banana,normal,1,6,3,3.4,0
6.2,73.1,157.5,leafy_vegetables,fragile,2,1,2,3.8,0
37.5,81.8,183.2,banana,normal,1,14,3,0.5,1
15.0,49.3,141.2,leafy_vegetables,fragile,2,1,2,3.0,0
33.0,69.7,54.8,tomato,normal,1,11,2,0.5,1
21.9,84.1,32.5,milk,fragile,2,3,2,0.5,1
27.4,54.7,56.2,onion,hardy,0,19,3,18.0,0
8.2,46.3,86.2,potato,hardy,0,23,2,27.3,0
24.4,61.9,131.0,carrot,normal,1,5,1,0.5,1
36.3,32.1,243.9,onion,hardy,0,26,3,14.5,0
38.5,78.6,255.2,milk,fragile,2,3,2,0.5,1
25.0,45.4,43.9,apple,hardy,0,17,1,16.2,0
21.0,71.8,31.8,potato,hardy,0,30,1,29.7,0
23.4,83.4,14.3,onion,hardy,0,30,1,26.4,0
15.5,86.0,280.2,leafy_vegetables,fragile,2,1,2,0.5,0
6.4,38.9,86.5,tomato,normal,1,7,3,14.2,0
34.0,78.5,189.6,berries,fragile,2,2,3,0.5,1
10.5,48.1,1.5,onion,hardy,0,22,3,32.5,0
10.9,82.0,145.8,potato,hardy,0,17,2,14.8,0
18.5,34.0,113.0,leafy_vegetables,fragile,2,5,3,6.0,0
6.8,49.0,16.0,onion,hardy,0,25,2,35.2,0
15.6,32.0,11.8,milk,fragile,2,3,2,9.4,0
18.3,76.5,110.6,leafy_vegetables,fragile,2,3,1,0.6,1
24.2,71.2,177.1,milk,fragile,2,1,2,0.5,0
28.4,93.2,249.9,banana,normal,1,11,3,0.5,1
11.6,30.3,216.2,leafy_vegetables,fragile,2,3,3,4.4,0
31.7,84.1,292.6,apple,hardy,0,20,2,0.5,1
15.7,42.8,81.2,banana,normal,1,7,3,10.6,0
17.3,59.7,45.4,potato,hardy,0,30,1,30.2,0
32.7,66.8,217.5,tomato,normal,1,7,1,0.5,1
18.2,70.2,263.6,banana,normal,1,5,2,0.5,1
31.3,45.5,1.6,leafy_vegetables,fragile,2,4,3,3.9,0
13.4,47.1,72.9,carrot,normal,1,6,2,10.0,0
38.2,69.2,271.0,banana,normal,1,12,3,0.5,1
29.6,36.0,5.8,apple,hardy,0,21,1,19.4,0
23.4,46.4,47.2,carrot,normal,1,11,2,9.9,0
26.2,30.6,234.3,banana,normal,1,13,3,4.8,0
24.8,80.9,7.9,berries,fragile,2,3,2,3.0,0
31.6,55.3,225.7,banana,normal,1,6,3,0.5,1
34.5,68.1,112.3,leafy_vegetables,fragile,2,3,3,0.5,1
9.2,44.4,114.5,leafy_vegetables,fragile,2,4,1,5.5,0
26.8,45.1,215.9,carrot,normal,1,12,2,2.1,1
33.3,45.8,265.1,carrot,normal,1,8,1,0.5,1
9.5,53.9,143.7,tomato,normal,1,14,3,18.0,0
7.1,41.0,239.0,tomato,normal,1,10,3,13.2,0
32.2,62.9,153.3,berries,fragile,2,1,2,0.5,0
36.4,56.1,116.2,banana,normal,1,15,3,5.5,0
24.2,47.5,236.1,banana,normal,1,12,2,3.8,0
10.9,88.8,61.0,banana,normal,1,9,2,9.0,0
30.6,75.1,237.9,berries,fragile,2,2,1,0.5,1
17.8,58.5,170.8,onion,hardy,0,29,2,23.8,0
20.8,60.0,141.3,tomato,normal,1,14,2,10.7,0
27.3,66.8,68.6,apple,hardy,0,19,2,14.7,0
10.7,32.0,220.1,onion,hardy,0,26,1,24.3,0
33.8,37.5,250.8,tomato,normal,1,6,2,0.5,1
16.7,39.1,81.0,onion,hardy,0,23,2,25.0,0
17.3,80.2,187.1,carrot,normal,1,11,2,3.8,0
35.3,87.1,235.3,apple,hardy,0,30,1,11.8,0
18.3,71.5,49.2,tomato,normal,1,13,2,12.7,0
32.1,73.7,88.3,banana,normal,1,13,3,6.2,0
18.3,55.2,167.1,tomato,normal,1,7,2,0.5,1
27.6,38.9,20.6,onion,hardy,0,22,3,24.1,0
5.8,39.6,8.9,onion,hardy,0,16,1,25.7,0
35.2,94.1,77.1,apple,hardy,0,22,2,12.3,0
38.5,61.6,202.6,berries,fragile,2,4,2,0.5,1
16.2,57.5,294.8,banana,normal,1,8,1,0.5,1
8.5,50.7,158.7,apple,hardy,0,23,1,22.9,0
10.1,44.9,185.8,carrot,normal,1,12,3,14.3,0
38.6,51.2,295.1,leafy_vegetables,fragile,2,5,2,0.5,1
17.0,31.4,108.6,apple,hardy,0,28,1,27.5,0
31.1,70.1,262.3,potato,hardy,0,16,2,0.5,1
8.1,55.1,26.6,potato,hardy,0,26,3,32.0,0
18.3,82.6,176.5,banana,normal,1,15,3,12.0,0
34.7,82.8,55.6,onion,hardy,0,28,3,19.7,0
29.3,41.2,255.9,banana,normal,1,12,2,0.5,1
26.4,56.5,133.0,onion,hardy,0,15,3,10.1,0
18.8,75.5,15.4,onion,hardy,0,21,2,21.8,0
36.6,87.5,153.1,apple,hardy,0,25,1,6.3,1
36.7,90.5,268.7,potato,hardy,0,29,3,10.8,0
39.8,59.6,214.5,onion,hardy,0,19,1,0.5,1
35.0,65.5,124.1,potato,hardy,0,29,2,20.2,0
13.8,53.1,47.0,tomato,normal,1,7,2,9.9,0
35.1,91.3,163.5,potato,hardy,0,26,3,12.5,0
36.4,33.5,183.2,banana,normal,1,7,3,0.5,1
6.0,33.7,21.1,carrot,normal,1,12,2,23.7,0
16.2,47.2,196.0,apple,hardy,0,25,3,23.1,0
35.5,46.3,257.6,onion,hardy,0,23,2,10.0,0
34.3,80.5,98.8,tomato,normal,1,12,1,0.5,1
22.7,31.2,118.1,potato,hardy,0,15,1,8.4,0
6.6,53.5,227.2,apple,hardy,0,24,1,21.5,0
17.9,57.5,169.6,apple,hardy,0,18,2,15.3,0
21.9,60.4,193.8,onion,hardy,0,21,2,14.4,0
10.9,60.0,182.4,tomato,normal,1,9,1,5.1,0
11.1,61.8,247.0,berries,fragile,2,5,2,1.4,1
17.1,36.8,287.5,leafy_vegetables,fragile,2,3,1,0.5,1
13.3,67.2,296.6,carrot,normal,1,10,2,1.3,1
12.0,89.0,29.8,carrot,normal,1,5,1,5.8,0
23.5,63.4,171.3,potato,hardy,0,24,1,15.2,0
29.9,37.5,171.5,potato,hardy,0,28,1,18.4,0
38.6,60.8,76.6,milk,fragile,2,2,2,0.5,1
22.8,41.9,37.8,leafy_vegetables,fragile,2,2,1,1.0,0
40.0,91.9,196.9,carrot,normal,1,12,3,0.5,1
10.5,55.9,282.9,tomato,normal,1,12,3,9.7,0
11.8,42.8,296.9,potato,hardy,0,23,3,18.8,0
21.5,58.3,89.2,berries,fragile,2,1,1,0.5,0
32.7,58.3,40.4,tomato,normal,1,11,1,4.5,0
10.0,65.2,184.7,onion,hardy,0,19,1,14.8,0
28.0,58.1,204.2,milk,fragile,2,4,2,0.5,1
5.8,73.5,253.7,tomato,normal,1,13,1,8.2,0
15.7,49.6,145.6,potato,hardy,0,23,3,23.3,0
26.9,30.7,229.2,berries,fragile,2,5,1,0.5,1
38.3,42.4,274.8,berries,fragile,2,5,1,0.5,1
20.4,70.0,70.1,potato,hardy,0,21,1,16.6,0
16.9,64.4,200.4,berries,fragile,2,2,1,0.5,1
24.7,83.6,217.8,berries,fragile,2,3,3,0.5,1
21.3,55.5,217.4,carrot,normal,1,7,2,0.5,1
20.7,69.7,96.3,apple,hardy,0,29,2,26.5,0
22.2,72.6,174.2,berries,fragile,2,2,2,0.5,1
28.5,82.6,272.5,potato,hardy,0,22,1,5.0,1
21.5,70.8,254.8,milk,fragile,2,1,2,0.5,0
13.2,74.0,129.8,apple,hardy,0,15,3,13.9,0
17.5,72.5,71.0,apple,hardy,0,26,3,27.7,0
37.2,58.0,61.8,onion,hardy,0,20,1,8.6,0
5.3,92.8,103.1,tomato,normal,1,12,1,11.5,0
17.5,84.7,224.2,milk,fragile,2,2,2,0.5,1
29.5,56.4,164.8,carrot,normal,1,11,3,3.7,0
39.9,41.9,208.5,banana,normal,1,9,2,0.5,1
38.5,91.9,84.5,apple,hardy,0,25,2,11.7,0
13.3,47.0,147.9,berries,fragile,2,1,1,1.2,0
16.3,35.7,185.3,berries,fragile,2,2,3,2.0,0
28.8,36.8,261.8,apple,hardy,0,24,3,17.6,0
35.9,35.7,101.7,onion,hardy,0,20,1,13.0,0
38.5,37.8,36.6,onion,hardy,0,21,2,13.0,0
14.6,75.1,128.4,onion,hardy,0,18,3,16.3,0
37.9,66.4,198.0,leafy_vegetables,fragile,2,1,3,0.5,0
18.8,85.5,226.7,leafy_vegetables,fragile,2,5,2,0.5,1
9.5,84.6,236.3,carrot,normal,1,12,1,6.6,0
27.6,54.2,185.8,apple,hardy,0,18,2,9.3,0
15.7,56.5,172.6,leafy_vegetables,fragile,2,1,3,1.4,0
27.8,67.1,211.4,onion,hardy,0,21,1,7.3,0
16.1,32.0,82.1,onion,hardy,0,15,1,12.1,0
14.2,92.0,34.1,milk,fragile,2,3,2,2.1,0
10.2,75.5,110.6,leafy_vegetables,fragile,2,1,3,3.0,0
10.2,77.0,56.8,carrot,normal,1,15,3,17.5,0
20.9,85.3,212.9,tomato,normal,1,15,3,8.1,0
24.1,77.3,186.9,leafy_vegetables,fragile,2,5,1,0.5,1
26.3,68.7,153.5,apple,hardy,0,27,3,21.4,0
17.0,90.5,174.0,onion,hardy,0,22,2,15.6,0
39.7,83.5,224.0,banana,normal,1,5,2,0.5,1
8.4,46.1,82.6,apple,hardy,0,25,1,28.9,0
37.6,84.3,174.0,leafy_vegetables,fragile,2,3,3,0.5,1
13.9,82.6,285.1,onion,hardy,0,21,2,14.1,0
28.2,65.6,264.6,onion,hardy,0,30,3,17.9,0
10.2,82.6,247.1,banana,normal,1,12,3,7.3,0
36.1,57.7,124.6,milk,fragile,2,5,2,0.5,1
28.4,72.2,270.5,tomato,normal,1,10,1,0.5,1
35.4,34.1,253.9,leafy_vegetables,fragile,2,3,1,0.5,1
16.5,60.4,204.8,potato,hardy,0,26,2,21.3,0
36.9,52.7,230.7,leafy_vegetables,fragile,2,5,1,0.5,1
39.4,58.2,146.2,apple,hardy,0,17,1,2.8,1
7.7,67.7,42.2,potato,hardy,0,27,3,36.4,0
19.6,40.4,152.3,tomato,normal,1,6,3,3.4,0
23.2,46.1,29.5,berries,fragile,2,3,2,4.8,0
27.4,30.1,294.0,carrot,normal,1,8,3,0.5,1
39.8,60.4,217.4,apple,hardy,0,29,1,9.5,0
10.2,32.7,19.9,milk,fragile,2,3,2,13.0,0
15.8,77.2,92.1,carrot,normal,1,13,1,8.8,0
28.1,77.7,269.2,carrot,normal,1,12,3,0.7,1
37.4,36.9,16.5,banana,normal,1,14,3,9.5,0
31.0,32.6,203.2,potato,hardy,0,21,1,13.2,0
12.1,49.0,208.4,potato,hardy,0,29,1,25.0,0
16.5,87.0,33.2,banana,normal,1,5,3,4.0,0
26.0,63.4,54.1,leafy_vegetables,fragile,2,5,3,5.2,0
13.4,67.4,168.6,potato,hardy,0,21,1,15.6,0
28.5,59.2,267.3,apple,hardy,0,24,3,10.8,0
33.7,53.6,59.1,apple,hardy,0,19,1,13.0,0
11.4,33.5,172.4,apple,hardy,0,17,1,19.1,0
8.5,75.6,111.1,banana,normal,1,9,1,6.9,0
22.0,77.7,232.4,apple,hardy,0,26,3,16.4,0
5.9,74.9,79.9,carrot,normal,1,8,1,10.0,0
17.4,94.6,133.3,potato,hardy,0,21,3,17.9,0
12.0,59.0,286.9,leafy_vegetables,fragile,2,1,3,0.5,0
14.7,74.4,258.9,leafy_vegetables,fragile,2,4,2,0.5,1
39.8,57.6,53.6,banana,normal,1,10,1,0.5,1
24.6,38.2,285.0,apple,hardy,0,22,2,12.0,0
32.1,44.2,19.2,tomato,normal,1,13,3,10.8,0
13.6,78.1,285.2,leafy_vegetables,fragile,2,5,1,0.5,1
25.2,44.5,13.0,leafy_vegetables,fragile,2,5,1,2.7,0
22.9,88.7,25.5,apple,hardy,0,26,1,23.2,0
35.5,57.3,196.7,leafy_vegetables,fragile,2,2,2,0.5,1
21.8,48.7,109.7,tomato,normal,1,15,1,9.1,0
40.0,75.2,48.9,onion,hardy,0,17,2,5.3,0
32.3,45.5,77.8,onion,hardy,0,29,3,22.9,0
32.3,62.6,109.8,potato,hardy,0,25,1,15.2,0
15.4,93.6,61.7,apple,hardy,0,20,2,19.7,0
31.9,62.8,256.5,milk,fragile,2,5,2,0.5,1
38.5,47.3,81.0,apple,hardy,0,17,2,8.0,0
22.6,40.1,39.3,milk,fragile,2,5,1,3.7,0
8.7,51.0,51.5,milk,fragile,2,3,2,7.8,0
27.7,76.2,191.2,apple,hardy,0,17,1,2.5,1
12.7,77.7,155.9,berries,fragile,2,4,3,1.8,0
24.8,30.7,62.2,berries,fragile,2,3,1,1.6,0
30.6,40.7,287.0,apple,hardy,0,17,2,2.8,1
5.3,81.9,171.9,carrot,normal,1,15,1,12.1,0
15.8,54.2,25.6,leafy_vegetables,fragile,2,4,3,8.0,0
36.8,44.1,249.5,potato,hardy,0,30,2,15.5,0
25.0,35.5,179.6,tomato,normal,1,7,3,0.7,1
16.8,81.7,49.9,potato,hardy,0,19,1,18.9,0
5.3,54.0,182.4,banana,normal,1,15,2,19.0,0
